产品1ID,产品2ID,关联度,关联类型
ID263,ID310,0.8371517517745484,酒店-景区
ID267,ID310,0.7709686513942865,景区-景区
ID276,ID310,0.7841227856715001,民宿-景区
ID351,ID310,0.5340897702350431,景点-景区
ID401,ID310,0.561020324026087,酒店-景区
ID415,ID310,0.5473735333281851,特色餐饮-景区
ID425,ID310,0.7243114001656219,景区-景区
ID426,ID310,0.7817774237355886,景点-景区
ID447,ID310,0.6474331801078123,特色餐饮-景区
ID487,ID310,0.784060856219567,乡村旅游-景区
ID489,ID310,0.797358899364774,景区-景区
ID548,ID310,0.835299059129312,景区-景区
ID566,ID310,0.8110915191170933,酒店-景区
ID625,ID310,0.8361097325912135,景点-景区
ID663,ID310,0.7046823377529288,景区-景区
ID697,ID310,0.76529609997677,景点-景区
ID720,ID310,0.8138398330604006,景区-景区
ID767,ID310,0.867326541212387,景点-景区
ID809,ID310,0.8468679971975049,乡村旅游-景区
ID848,ID310,0.7863500047020989,景点-景区
ID879,ID310,0.8326994109372623,景区-景区
ID886,ID310,0.811061136933731,景区-景区
ID20,ID311,0.5424990782319385,酒店-景区
ID31,ID311,0.5592420268673113,景区-景区
ID40,ID311,0.5637877903158766,特色餐饮-景区
ID44,ID311,0.5722114139379386,景区-景区
ID107,ID311,0.5061166310142536,特色餐饮-景区
ID132,ID311,0.7597829531428473,景点-景区
ID146,ID311,0.49876738037931545,景区-景区
ID168,ID311,0.5285057867928088,景区-景区
ID177,ID311,0.6810664414062593,景区-景区
ID208,ID311,0.8149750478333371,景区-景区
ID267,ID311,0.7435339963560013,景区-景区
ID276,ID311,0.70791048421714,民宿-景区
ID291,ID311,0.8079073026302608,景区-景区
ID319,ID311,0.8181188758320708,景区-景区
ID344,ID311,0.49829215721342723,景点-景区
ID351,ID311,0.46412897673268866,景点-景区
ID401,ID311,0.5015673356265321,酒店-景区
ID414,ID311,0.49897051019944894,特色餐饮-景区
ID415,ID311,0.48089939622583955,特色餐饮-景区
ID426,ID311,0.8052941227555275,景点-景区
ID432,ID311,0.7934618717157216,酒店-景区
ID447,ID311,0.6332208973142883,特色餐饮-景区
ID450,ID311,0.7976533323164445,乡村旅游-景区
ID457,ID311,0.8058181478552238,特色餐饮-景区
ID487,ID311,0.8063640040037394,乡村旅游-景区
ID488,ID311,0.7238631214543554,酒店-景区
ID540,ID311,0.7538453881548415,景区-景区
ID542,ID311,0.786303076481808,酒店-景区
ID548,ID311,0.8676740551897169,景区-景区
ID607,ID311,0.8310250091020517,酒店-景区
ID618,ID311,0.8583697957550737,酒店-景区
ID639,ID311,0.7383688398742957,特色餐饮-景区
ID641,ID311,0.8393959240133564,特色餐饮-景区
ID697,ID311,0.7978216994761347,景点-景区
ID719,ID311,0.8025489210662864,景点-景区
ID720,ID311,0.8301530026982267,景区-景区
ID732,ID311,0.8039432637586733,酒店-景区
ID825,ID311,0.7871191999919039,酒店-景区
ID848,ID311,0.8060413860780252,景点-景区
ID879,ID311,0.8422537161563267,景区-景区
ID886,ID311,0.8107492606243589,景区-景区
ID900,ID311,0.7826386742523133,景区-景区
ID208,ID312,0.8212789913827483,景区-文创
ID447,ID312,0.6846991701973,特色餐饮-文创
ID548,ID312,0.77683451845279,景区-文创
ID625,ID312,0.8044534458263404,景点-文创
ID719,ID312,0.7253168632463911,景点-文创
ID750,ID312,0.7682291094316677,乡村旅游-文创
ID886,ID312,0.7520109118730038,景区-文创
ID900,ID312,0.7348631854290459,景区-文创
ID100,ID313,0.5952189776373918,景区-景区
ID146,ID313,0.574085567743169,景区-景区
ID344,ID313,0.6301785948161963,景点-景区
ID351,ID313,0.5796046338616333,景点-景区
ID401,ID313,0.6196859840102098,酒店-景区
ID414,ID313,0.6015289739652382,特色餐饮-景区
ID415,ID313,0.5975551461666815,特色餐饮-景区
ID425,ID313,0.7498639177221044,景区-景区
ID441,ID313,0.868594703798379,景区-景区
ID447,ID313,0.6592414819513641,特色餐饮-景区
ID525,ID313,0.8215244004727782,景点-景区
ID542,ID313,0.8046273543027522,酒店-景区
ID548,ID313,0.8394577533631803,景区-景区
ID611,ID313,0.8294416296148117,酒店-景区
ID619,ID313,0.7558783623771177,景区-景区
ID625,ID313,0.8498835558170205,景点-景区
ID663,ID313,0.701695881079893,景区-景区
ID712,ID313,0.8935655974793928,景点-景区
ID719,ID313,0.784944322673105,景点-景区
ID720,ID313,0.8175324173061305,景区-景区
ID735,ID313,0.7589575424749615,乡村旅游-景区
ID759,ID313,0.6924803528068761,景点-景区
ID767,ID313,0.8864488895732177,景点-景区
ID772,ID313,0.7866906579236653,民宿-景区
ID848,ID313,0.7749804822204501,景点-景区
ID886,ID313,0.798203154979821,景区-景区
ID31,ID314,0.7372716907949608,景区-景区
ID132,ID314,0.8417195496760586,景点-景区
ID146,ID314,0.5245389643716798,景区-景区
ID196,ID314,0.6412421736891226,景区-景区
ID208,ID314,0.7590908572491136,景区-景区
ID271,ID314,0.8374381821530671,景区-景区
ID337,ID314,0.8601580391693816,景点-景区
ID344,ID314,0.6579403168360318,景点-景区
ID414,ID314,0.6046297847121005,特色餐饮-景区
ID426,ID314,0.7714863397654395,景点-景区
ID447,ID314,0.6391401681569051,特色餐饮-景区
ID548,ID314,0.7303185114382587,景区-景区
ID566,ID314,0.8074494133108028,酒店-景区
ID619,ID314,0.7001119782702145,景区-景区
ID625,ID314,0.7779745188872763,景点-景区
ID719,ID314,0.669009703609813,景点-景区
ID796,ID314,0.6952362243672527,乡村旅游-景区
ID809,ID314,0.6988884847129392,乡村旅游-景区
ID886,ID314,0.6990673280660504,景区-景区
ID892,ID314,0.6753263735275491,特色餐饮-景区
ID414,ID315,0.6205363022951712,特色餐饮-景点
ID447,ID315,0.7130277203980587,特色餐饮-景点
ID548,ID315,0.7310736447747304,景区-景点
ID663,ID315,0.6601884131464122,景区-景点
ID720,ID315,0.7658726433956774,景区-景点
ID840,ID315,0.6543770182120234,景点-景点
ID886,ID315,0.7024561045403779,景区-景点
ID900,ID315,0.6755510834419809,景区-景点
ID1,ID316,0.5415912274133519,特色餐饮-景点
ID128,ID316,0.6896486809200575,乡村旅游-景点
ID140,ID316,0.65115742621124,景区-景点
ID187,ID316,0.6199826256317158,景区-景点
ID208,ID316,0.8275507148668286,景区-景点
ID344,ID316,0.5879527573808442,景点-景点
ID369,ID316,0.5850671721412561,景点-景点
ID401,ID316,0.578524345906934,酒店-景点
ID402,ID316,0.6961616531001455,酒店-景点
ID447,ID316,0.716787205971836,特色餐饮-景点
ID518,ID316,0.7909939804588435,景区-景点
ID548,ID316,0.7962780183329745,景区-景点
ID579,ID316,0.8141381811625859,酒店-景点
ID658,ID316,0.8563896921755605,景点-景点
ID663,ID316,0.6665594442125424,景区-景点
ID697,ID316,0.7585560683813929,景点-景点
ID809,ID316,0.7583294071660356,乡村旅游-景点
ID836,ID316,0.7608883464259026,景点-景点
ID848,ID316,0.7706837661484515,景点-景点
ID850,ID316,0.7584610201665913,景点-景点
ID855,ID316,0.76922432411957,景区-景点
ID886,ID316,0.7657177705138078,景区-景点
ID914,ID316,0.776800157505243,景点-景点
ID38,ID317,0.47388267182394506,特色餐饮-景点
ID140,ID317,0.592573443061946,景区-景点
ID184,ID317,0.8452394622478542,景区-景点
ID254,ID317,0.6822326241486896,酒店-景点
ID291,ID317,0.8436017262736843,景区-景点
ID327,ID317,0.7471238672174488,景区-景点
ID344,ID317,0.5032242085313117,景点-景点
ID369,ID317,0.5318184553360603,景点-景点
ID414,ID317,0.5086210670005679,特色餐饮-景点
ID426,ID317,0.8441049317677867,景点-景点
ID428,ID317,0.6483245050478152,景点-景点
ID447,ID317,0.6326879738786602,特色餐饮-景点
ID542,ID317,0.7406239032760644,酒店-景点
ID548,ID317,0.8296095128175511,景区-景点
ID719,ID317,0.7791598752327262,景点-景点
ID735,ID317,0.7796093351148499,乡村旅游-景点
ID836,ID317,0.7426213079625978,景点-景点
ID879,ID317,0.8102034322880906,景区-景点
ID886,ID317,0.7979360655571464,景区-景点
ID20,ID318,0.5466932636056052,酒店-景点
ID31,ID318,0.6198586551873617,景区-景点
ID44,ID318,0.6101085157955881,景区-景点
ID107,ID318,0.6098246045905953,特色餐饮-景点
ID146,ID318,0.5878113718756863,景区-景点
ID162,ID318,0.5518335641026739,景区-景点
ID177,ID318,0.6898266726604241,景区-景点
ID208,ID318,0.7837906080415346,景区-景点
ID220,ID318,0.7690061029876322,景区-景点
ID230,ID318,0.7553370513720647,景区-景点
ID276,ID318,0.7269421234991937,民宿-景点
ID351,ID318,0.5513353978859178,景点-景点
ID401,ID318,0.5365855245376507,酒店-景点
ID414,ID318,0.558948114373972,特色餐饮-景点
ID415,ID318,0.5741142199949527,特色餐饮-景点
ID426,ID318,0.7427302596880274,景点-景点
ID447,ID318,0.6516601169723394,特色餐饮-景点
ID487,ID318,0.7461032648200203,乡村旅游-景点
ID533,ID318,0.7900554123160273,乡村旅游-景点
ID548,ID318,0.8039932403357017,景区-景点
ID552,ID318,0.7350745878990567,景点-景点
ID635,ID318,0.7526028304632162,景点-景点
ID697,ID318,0.7758511868249083,景点-景点
ID719,ID318,0.7291555321009098,景点-景点
ID720,ID318,0.7743411347846889,景区-景点
ID804,ID318,0.764379422210379,乡村旅游-景点
ID848,ID318,0.738421507171095,景点-景点
ID886,ID318,0.7248013333779293,景区-景点
ID44,ID319,0.6806884578916941,景区-景区
ID60,ID319,0.5947159826882377,景区-景区
ID132,ID319,0.7853129888008467,景点-景区
ID146,ID319,0.5191425833586923,景区-景区
ID208,ID319,0.8138316172998358,景区-景区
ID276,ID319,0.7660966825278233,民宿-景区
ID291,ID319,0.8234248082232912,景区-景区
ID334,ID319,0.7841478175571357,文创-景区
ID344,ID319,0.5977557332254011,景点-景区
ID351,ID319,0.5415438889839512,景点-景区
ID356,ID319,0.650949109550133,景点-景区
ID414,ID319,0.6248898887124099,特色餐饮-景区
ID415,ID319,0.607350125835195,特色餐饮-景区
ID447,ID319,0.6853393339748012,特色餐饮-景区
ID480,ID319,0.8008463147214029,景点-景区
ID487,ID319,0.8773651934564102,乡村旅游-景区
ID533,ID319,0.856178399056823,乡村旅游-景区
ID548,ID319,0.8304753750628718,景区-景区
ID609,ID319,0.7732458837634746,景区-景区
ID619,ID319,0.798883712647882,景区-景区
ID625,ID319,0.8260528969539793,景点-景区
ID689,ID319,0.7723883724900575,景点-景区
ID697,ID319,0.7423550768669581,景点-景区
ID719,ID319,0.7557125755449191,景点-景区
ID776,ID319,0.7734010794647099,景区-景区
ID848,ID319,0.7490225201725936,景点-景区
ID886,ID319,0.7771429748944194,景区-景区
ID908,ID319,0.8051774627934214,特色餐饮-景区
ID40,ID320,0.6107666197131465,特色餐饮-文创
ID132,ID320,0.8856010900586622,景点-文创
ID146,ID320,0.555766211966534,景区-文创
ID208,ID320,0.7918580593309675,景区-文创
ID276,ID320,0.8213553366056422,民宿-文创
ID291,ID320,0.8621244645100281,景区-文创
ID327,ID320,0.6582433805465899,景区-文创
ID344,ID320,0.6213312625839862,景点-文创
ID351,ID320,0.5694801391164926,景点-文创
ID359,ID320,0.5869703550052954,景点-文创
ID401,ID320,0.6255733103861747,酒店-文创
ID415,ID320,0.5854170048629375,特色餐饮-文创
ID426,ID320,0.7954127724585696,景点-文创
ID447,ID320,0.6339721615655844,特色餐饮-文创
ID548,ID320,0.7808080934661266,景区-文创
ID607,ID320,0.746876303972505,酒店-文创
ID619,ID320,0.7205497422245178,景区-文创
ID625,ID320,0.8182516163130065,景点-文创
ID697,ID320,0.7010493182252704,景点-文创
ID719,ID320,0.7160273584576675,景点-文创
ID886,ID320,0.7528800464655399,景区-文创
ID900,ID320,0.7256946163756448,景区-文创
ID901,ID320,0.7198246099318224,特色餐饮-文创
ID31,ID321,0.6989421834867384,景区-景区
ID44,ID321,0.6921674294595894,景区-景区
ID118,ID321,0.67532712238939,民宿-景区
ID146,ID321,0.5777342695285143,景区-景区
ID177,ID321,0.6160005532231344,景区-景区
ID196,ID321,0.6482512008925434,景区-景区
ID278,ID321,0.8953338770049025,景点-景区
ID285,ID321,0.900054581342518,景区-景区
ID344,ID321,0.6592365232922657,景点-景区
ID359,ID321,0.6022811928544995,景点-景区
ID401,ID321,0.630602088482317,酒店-景区
ID414,ID321,0.6019807904725585,特色餐饮-景区
ID415,ID321,0.6106458019690217,特色餐饮-景区
ID418,ID321,0.7578911206424046,景区-景区
ID426,ID321,0.8195520909294789,景点-景区
ID447,ID321,0.6396905114464739,特色餐饮-景区
ID548,ID321,0.7982966587049355,景区-景区
ID566,ID321,0.8457628511088041,酒店-景区
ID619,ID321,0.7398664543766182,景区-景区
ID697,ID321,0.7334193585184088,景点-景区
ID719,ID321,0.7258601171013231,景点-景区
ID722,ID321,0.8107099404128453,景点-景区
ID750,ID321,0.7880560532775832,乡村旅游-景区
ID809,ID321,0.7668419292229445,乡村旅游-景区
ID886,ID321,0.7547985030932902,景区-景区
ID900,ID321,0.7358138171434035,景区-景区
ID5,ID322,0.5411997350675807,酒店-景点
ID31,ID322,0.7085458645867656,景区-景点
ID146,ID322,0.5846057152851567,景区-景点
ID208,ID322,0.7388979956323937,景区-景点
ID267,ID322,0.8227339610558813,景区-景点
ID289,ID322,0.8291890429189925,景区-景点
ID325,ID322,0.7418480128243885,景区-景点
ID344,ID322,0.6700722668726958,景点-景点
ID401,ID322,0.6594097988008393,酒店-景点
ID426,ID322,0.7437848292924494,景点-景点
ID447,ID322,0.6350877814854243,特色餐饮-景点
ID461,ID322,0.7261469846524313,景点-景点
ID548,ID322,0.7095304148240091,景区-景点
ID719,ID322,0.6530561426579825,景点-景点
ID796,ID322,0.6696650746017017,乡村旅游-景点
ID809,ID322,0.7093356518915481,乡村旅游-景点
ID839,ID322,0.6779675604695132,特色餐饮-景点
ID879,ID322,0.7096693853399484,景区-景点
ID128,ID323,0.6171222888804424,乡村旅游-酒店
ID132,ID323,0.7364001338156195,景点-酒店
ID140,ID323,0.5950634324188002,景区-酒店
ID146,ID323,0.4821799666054153,景区-酒店
ID187,ID323,0.5322764560373711,景区-酒店
ID208,ID323,0.8257473416491589,景区-酒店
ID276,ID323,0.7478911803734904,民宿-酒店
ID293,ID323,0.7911848621995221,民宿-酒店
ID351,ID323,0.4743427662250521,景点-酒店
ID359,ID323,0.4937490128794588,景点-酒店
ID401,ID323,0.5603054441338478,酒店-酒店
ID402,ID323,0.6550259941830306,酒店-酒店
ID426,ID323,0.7845789922745482,景点-酒店
ID447,ID323,0.7480507602112505,特色餐饮-酒店
ID548,ID323,0.8198117502530629,景区-酒店
ID579,ID323,0.7572115088138179,酒店-酒店
ID663,ID323,0.7087859916078454,景区-酒店
ID697,ID323,0.7816126684706024,景点-酒店
ID720,ID323,0.8546727847728112,景区-酒店
ID735,ID323,0.7905705111269912,乡村旅游-酒店
ID849,ID323,0.7964578447277364,景区-酒店
ID886,ID323,0.7899088112794328,景区-酒店
ID1,ID324,0.5044749026840472,特色餐饮-民宿
ID128,ID324,0.6344061274868076,乡村旅游-民宿
ID140,ID324,0.6943819004635505,景区-民宿
ID344,ID324,0.6165299691317094,景点-民宿
ID414,ID324,0.5711561544796578,特色餐饮-民宿
ID418,ID324,0.7562111070586646,景区-民宿
ID619,ID324,0.7258060588131717,景区-民宿
ID658,ID324,0.87184342787753,景点-民宿
ID663,ID324,0.6732069280838475,景区-民宿
ID719,ID324,0.7325601031983974,景点-民宿
ID809,ID324,0.7515592004261613,乡村旅游-民宿
ID848,ID324,0.7142751120186671,景点-民宿
ID900,ID324,0.7492906020409101,景区-民宿
ID136,ID325,0.5009202970822805,乡村旅游-景区
ID208,ID325,0.8560056808642308,景区-景区
ID344,ID325,0.5129673582693001,景点-景区
ID447,ID325,0.6620268827881747,特色餐饮-景区
ID487,ID325,0.8102021145305511,乡村旅游-景区
ID548,ID325,0.7945812905451746,景区-景区
ID599,ID325,0.7943516420719094,景点-景区
ID625,ID325,0.793682725744738,景点-景区
ID697,ID325,0.7257486089085979,景点-景区
ID719,ID325,0.7362967627998356,景点-景区
ID879,ID325,0.7881339195556907,景区-景区
ID886,ID325,0.8056432632433184,景区-景区
ID125,ID326,0.5786207034875828,景点-民宿
ID344,ID326,0.5728661909705854,景点-民宿
ID401,ID326,0.5511345533449242,酒店-民宿
ID426,ID326,0.7675134559013492,景点-民宿
ID886,ID326,0.7450105629537129,景区-民宿
ID327,ID327,1.0000000000000004,景区-景区
ID344,ID327,0.5630954633471202,景点-景区
ID369,ID327,0.5713418175405168,景点-景区
ID447,ID327,0.6968501967064848,特色餐饮-景区
ID542,ID327,0.6595902490464867,酒店-景区
ID625,ID327,0.6749911930362595,景点-景区
ID836,ID327,0.6381785125410009,景点-景区
ID146,ID328,0.5374315445873279,景区-景点
ID208,ID328,0.7105516851336539,景区-景点
ID322,ID328,0.7832220972508173,景点-景点
ID344,ID328,0.580460058200964,景点-景点
ID351,ID328,0.5484055035676982,景点-景点
ID378,ID328,0.6353091430349095,景区-景点
ID415,ID328,0.566618822810303,特色餐饮-景点
ID447,ID328,0.6018111211610312,特色餐饮-景点
ID491,ID328,0.6904427703491235,景点-景点
ID548,ID328,0.7193288593094215,景区-景点
ID722,ID328,0.6768569993960531,景点-景点
ID848,ID328,0.5994382054832782,景点-景点
ID886,ID328,0.6423488514529527,景区-景点
ID900,ID328,0.6583810612638626,景区-景点
ID146,ID329,0.5444916575161907,景区-酒店
ID208,ID329,0.8297742959509,景区-酒店
ID285,ID329,0.8898609113398577,景区-酒店
ID344,ID329,0.6038900904594504,景点-酒店
ID401,ID329,0.5732272788974497,酒店-酒店
ID418,ID329,0.7422767560630867,景区-酒店
ID447,ID329,0.6235510706727971,特色餐饮-酒店
ID513,ID329,0.7591829272803319,乡村旅游-酒店
ID548,ID329,0.7763400965141962,景区-酒店
ID618,ID329,0.7664487268065943,酒店-酒店
ID625,ID329,0.7950180311405117,景点-酒店
ID697,ID329,0.6858723555883357,景点-酒店
ID719,ID329,0.7258046660076004,景点-酒店
ID735,ID329,0.7212684543736503,乡村旅游-酒店
ID809,ID329,0.7450427330250264,乡村旅游-酒店
ID886,ID329,0.7510049237374592,景区-酒店
ID900,ID329,0.7309053548199298,景区-酒店
ID31,ID330,0.6118987443433117,景区-酒店
ID38,ID330,0.5100845700664777,特色餐饮-酒店
ID72,ID330,0.5110127252343286,乡村旅游-酒店
ID146,ID330,0.45937399989060423,景区-酒店
ID157,ID330,0.5408674323909791,乡村旅游-酒店
ID184,ID330,0.810978645962989,景区-酒店
ID257,ID330,0.7166603208975043,酒店-酒店
ID271,ID330,0.7287986783674546,景区-酒店
ID278,ID330,0.8670873294636798,景点-酒店
ID344,ID330,0.5149436627464782,景点-酒店
ID401,ID330,0.5432557001637577,酒店-酒店
ID414,ID330,0.520645432385873,特色餐饮-酒店
ID415,ID330,0.51886459102061,特色餐饮-酒店
ID426,ID330,0.8121536901384799,景点-酒店
ID428,ID330,0.7054050229648512,景点-酒店
ID447,ID330,0.66657481322255,特色餐饮-酒店
ID487,ID330,0.8334517915330664,乡村旅游-酒店
ID501,ID330,0.8849161444982285,文创-酒店
ID541,ID330,0.7029266105654829,景点-酒店
ID542,ID330,0.7293697176534018,酒店-酒店
ID548,ID330,0.8327218814420022,景区-酒店
ID592,ID330,0.7258147507297785,景点-酒店
ID618,ID330,0.8022241243155871,酒店-酒店
ID625,ID330,0.8118906645467785,景点-酒店
ID661,ID330,0.7879686779901456,景区-酒店
ID697,ID330,0.7820684865943222,景点-酒店
ID719,ID330,0.7642236583618847,景点-酒店
ID722,ID330,0.8148230216727621,景点-酒店
ID787,ID330,0.74901238565711,景点-酒店
ID801,ID330,0.7405604822463011,景点-酒店
ID809,ID330,0.7685229574534449,乡村旅游-酒店
ID886,ID330,0.7607887391775301,景区-酒店
ID60,ID331,0.6159824729537022,景区-景区
ID132,ID331,0.8092071851784497,景点-景区
ID135,ID331,0.7260911452422569,景区-景区
ID136,ID331,0.6548957356148601,乡村旅游-景区
ID146,ID331,0.5265210736312042,景区-景区
ID208,ID331,0.8280532858428316,景区-景区
ID254,ID331,0.7115911163539165,酒店-景区
ID276,ID331,0.7244962117959783,民宿-景区
ID281,ID331,0.744251211092732,景区-景区
ID291,ID331,0.7978136634280255,景区-景区
ID319,ID331,0.9102264004690378,景区-景区
ID344,ID331,0.5864698416138308,景点-景区
ID351,ID331,0.5325605299732847,景点-景区
ID393,ID331,0.66502301581347,酒店-景区
ID401,ID331,0.5778305998388028,酒店-景区
ID414,ID331,0.597962993856823,特色餐饮-景区
ID426,ID331,0.8185500263624204,景点-景区
ID447,ID331,0.6919387240503805,特色餐饮-景区
ID450,ID331,0.848621249531004,乡村旅游-景区
ID487,ID331,0.8705070638215782,乡村旅游-景区
ID488,ID331,0.7726824249713085,酒店-景区
ID548,ID331,0.8318182790811075,景区-景区
ID625,ID331,0.8065963985922542,景点-景区
ID641,ID331,0.8069424138090763,特色餐饮-景区
ID692,ID331,0.8087280805153203,乡村旅游-景区
ID697,ID331,0.7465479374413682,景点-景区
ID719,ID331,0.7736581671824763,景点-景区
ID720,ID331,0.8506139806889909,景区-景区
ID809,ID331,0.7648789125423435,乡村旅游-景区
ID848,ID331,0.7727967214263607,景点-景区
ID886,ID331,0.750659117948806,景区-景区
ID44,ID332,0.6740017591914169,景区-景区
ID146,ID332,0.5976135731793134,景区-景区
ID208,ID332,0.8246559501150987,景区-景区
ID228,ID332,0.7727333663333806,特色餐饮-景区
ID276,ID332,0.7900660706529121,民宿-景区
ID344,ID332,0.6185822104963223,景点-景区
ID351,ID332,0.5758938837163616,景点-景区
ID385,ID332,0.753083633297107,酒店-景区
ID401,ID332,0.5935937429099897,酒店-景区
ID418,ID332,0.7962741788779925,景区-景区
ID426,ID332,0.8242973542806734,景点-景区
ID427,ID332,0.7031315687518722,文创-景区
ID480,ID332,0.7710902234674774,景点-景区
ID487,ID332,0.8106108168936151,乡村旅游-景区
ID533,ID332,0.8337674812911093,乡村旅游-景区
ID542,ID332,0.8005809726357118,酒店-景区
ID618,ID332,0.8152623748337737,酒店-景区
ID619,ID332,0.7718807468530681,景区-景区
ID697,ID332,0.7419106567653297,景点-景区
ID719,ID332,0.7734312101788018,景点-景区
ID735,ID332,0.7554656149345379,乡村旅游-景区
ID809,ID332,0.8218548454241872,乡村旅游-景区
ID848,ID332,0.7716768316424716,景点-景区
ID886,ID332,0.8047886622177554,景区-景区
ID897,ID332,0.7520730523244852,景点-景区
ID900,ID332,0.7920345123967405,景区-景区
ID908,ID332,0.8381874848865047,特色餐饮-景区
ID44,ID333,0.6557631446349231,景区-景区
ID47,ID333,0.6277893433410205,景区-景区
ID146,ID333,0.5672667483619467,景区-景区
ID245,ID333,0.8305679529773968,景区-景区
ID344,ID333,0.6586639874618235,景点-景区
ID351,ID333,0.5938567172039204,景点-景区
ID382,ID333,0.6285209418030382,酒店-景区
ID401,ID333,0.6199315341315023,酒店-景区
ID414,ID333,0.6106184880267759,特色餐饮-景区
ID415,ID333,0.6277286643920545,特色餐饮-景区
ID418,ID333,0.7784848673568535,景区-景区
ID426,ID333,0.7935468581848714,景点-景区
ID447,ID333,0.6594342213754177,特色餐饮-景区
ID487,ID333,0.7977874769887541,乡村旅游-景区
ID533,ID333,0.8008170144831451,乡村旅游-景区
ID538,ID333,0.8050708914835857,乡村旅游-景区
ID548,ID333,0.7923065619870039,景区-景区
ID619,ID333,0.7366188769523514,景区-景区
ID625,ID333,0.8206850844630633,景点-景区
ID787,ID333,0.7277763202357895,景点-景区
ID879,ID333,0.7965968403086024,景区-景区
ID886,ID333,0.782593934913082,景区-景区
ID900,ID333,0.7479251767080232,景区-景区
ID908,ID333,0.8049054310251802,特色餐饮-景区
ID146,ID334,0.5234731914065034,景区-文创
ID291,ID334,0.838127149679381,景区-文创
ID308,ID334,0.7970964850145057,景点-文创
ID344,ID334,0.6037125717795001,景点-文创
ID401,ID334,0.6132906683648409,酒店-文创
ID414,ID334,0.5539208772651575,特色餐饮-文创
ID415,ID334,0.559164844722971,特色餐饮-文创
ID447,ID334,0.6295336619110312,特色餐饮-文创
ID487,ID334,0.754433461265613,乡村旅游-文创
ID548,ID334,0.7243317424107922,景区-文创
ID591,ID334,0.7366764369247619,酒店-文创
ID619,ID334,0.7038858232879242,景区-文创
ID697,ID334,0.6803544963860902,景点-文创
ID720,ID334,0.7663115898853036,景区-文创
ID809,ID334,0.7170580686452912,乡村旅游-文创
ID816,ID334,0.7581650456106712,景点-文创
ID886,ID334,0.7194020884676122,景区-文创
ID4,ID335,0.5419753584994738,特色餐饮-景区
ID44,ID335,0.6050238843766301,景区-景区
ID47,ID335,0.5880574558796992,景区-景区
ID60,ID335,0.518389180711242,景区-景区
ID110,ID335,0.6664401677836281,景区-景区
ID146,ID335,0.4693808210112548,景区-景区
ID208,ID335,0.8228190368196757,景区-景区
ID230,ID335,0.8310073489348215,景区-景区
ID291,ID335,0.8375819390494867,景区-景区
ID344,ID335,0.5366626854604128,景点-景区
ID351,ID335,0.4736571943254855,景点-景区
ID356,ID335,0.6233076805844628,景点-景区
ID401,ID335,0.5688162674051063,酒店-景区
ID414,ID335,0.5605318942015137,特色餐饮-景区
ID415,ID335,0.5553733152694001,特色餐饮-景区
ID418,ID335,0.7561346645233324,景区-景区
ID447,ID335,0.7154055325636798,特色餐饮-景区
ID487,ID335,0.8126947852585837,乡村旅游-景区
ID510,ID335,0.7219043021588105,景点-景区
ID533,ID335,0.8407719764370899,乡村旅游-景区
ID544,ID335,0.6792915686475518,景点-景区
ID552,ID335,0.7516996810034747,景点-景区
ID609,ID335,0.7229658111611359,景区-景区
ID618,ID335,0.7953840383273406,酒店-景区
ID619,ID335,0.7579578276934626,景区-景区
ID625,ID335,0.754745110564522,景点-景区
ID697,ID335,0.7390131285942223,景点-景区
ID713,ID335,0.7268518499849145,景区-景区
ID717,ID335,0.7058716410901629,景点-景区
ID719,ID335,0.7514733919664107,景点-景区
ID735,ID335,0.7687022308149454,乡村旅游-景区
ID787,ID335,0.761099978772779,景点-景区
ID809,ID335,0.7279989666046294,乡村旅游-景区
ID848,ID335,0.7496155314908162,景点-景区
ID879,ID335,0.7753299869768686,景区-景区
ID886,ID335,0.7600261979174907,景区-景区
ID900,ID335,0.7163231353740342,景区-景区
ID908,ID335,0.7694027327900599,特色餐饮-景区
ID54,ID336,0.5645037901390477,景区-景区
ID135,ID336,0.732202686751665,景区-景区
ID136,ID336,0.6433814273758887,乡村旅游-景区
ID146,ID336,0.5078767023804199,景区-景区
ID208,ID336,0.8568980321566557,景区-景区
ID210,ID336,0.7991219883517016,特色餐饮-景区
ID254,ID336,0.6525136953280439,酒店-景区
ID291,ID336,0.7802495780073548,景区-景区
ID344,ID336,0.5858240447400811,景点-景区
ID393,ID336,0.6752489915895619,酒店-景区
ID401,ID336,0.5930588310327816,酒店-景区
ID418,ID336,0.7652439585251523,景区-景区
ID426,ID336,0.7997775289641978,景点-景区
ID447,ID336,0.6788656623882103,特色餐饮-景区
ID548,ID336,0.7910579800071005,景区-景区
ID575,ID336,0.8419914973177658,民宿-景区
ID625,ID336,0.7806247126488204,景点-景区
ID697,ID336,0.6771700509223562,景点-景区
ID714,ID336,0.8200450429406165,景区-景区
ID719,ID336,0.7458345378386602,景点-景区
ID735,ID336,0.7732564793138947,乡村旅游-景区
ID817,ID336,0.7973600142534315,景区-景区
ID886,ID336,0.7723287210695721,景区-景区
ID54,ID337,0.5815614511335572,景区-景点
ID135,ID337,0.7325593671464323,景区-景点
ID136,ID337,0.6448321097981281,乡村旅游-景点
ID146,ID337,0.5158679093781966,景区-景点
ID210,ID337,0.7798180798372649,特色餐饮-景点
ID254,ID337,0.6501950725330906,酒店-景点
ID344,ID337,0.6185973870947588,景点-景点
ID351,ID337,0.5613028147120189,景点-景点
